frame_time_s,rms,spectral_centroid_hz,spectral_bandwidth_hz,zcr,f0_hz
160.384,0.193139,1697.5,2006.68,0.0844727,230.961
160.448,0.200434,1575.48,1969.11,0.107422,232.92
160.512,0.194788,2679.36,2330.55,0.130371,234.148
160.576,0.195812,2256.19,2308.39,0.111816,234.18
160.64,0.20296,1648.79,2018.78,0.0791016,116.506
160.704,0.213649,1444.71,1873.09,0.0722656,116.72
160.768,0.206187,1385.02,1917.56,0.0698242,116.659
160.832,0.1964,1528.82,1980.51,0.0610352,77.4413
160.896,0.188924,1549.53,1851.65,0.0703125,233.471
160.96,0.176018,1776.76,1969.82,0.0834961,241.239
161.024,0.185778,1495.42,1870.94,0.108887,239.967
161.088,0.18497,2368.34,2244.39,0.121582,231.906
161.152,0.176566,2012.67,2246.48,0.0922852,211.627
161.216,0.167355,1593.45,2058.21,0.0771484,211.313
161.28,0.17655,1635.48,2088.31,0.074707,212.128
161.344,0.197897,1550.83,2048.31,0.0678711,209.951
161.408,0.174746,1721.22,2101.83,0.0942383,218.033
161.472,0.139075,2262.61,2231.14,0.166504,104.462
161.536,0.152301,2930.2,2171.13,0.19043,221.978
161.6,0.1701,2308.01,2353.24,0.115723,181.767
161.664,0.14795,1533.31,2026.8,0.0712891,200.68
161.728,0.122458,1619.91,1968.94,0.0942383,228.947
161.792,0.136477,1583.53,1912.03,0.0888672,103.622
161.856,0.137986,1558.45,1913.23,0.0727539,103.358
161.92,0.203114,1535.29,2021.75,0.0668945,103.777
161.984,0.207076,1917.64,2329.63,0.0878906,201.471
162.048,0.143067,2134.73,2356.22,0.10791,69.7345
162.112,0.141988,1626.31,2049.69,0.0883789,231.616
162.176,0.151054,1678.65,2074.56,0.0678711,231.312
162.24,0.145654,1005.3,1636,0.0625,221.908
162.304,0.122437,1378.85,1818.4,0.0712891,89.9823
162.368,0.11215,1525.95,1845.29,0.0834961,246.87
162.432,0.114793,1462.69,1803.54,0.0776367,247.853
162.496,0.203569,1559.38,2017.28,0.0537109,104.201
162.56,0.218678,2227.67,2455.52,0.078125,191.546
162.624,0.155531,2277.75,2472.32,0.0878906,65.2384
162.688,0.1441,1932.97,2312.67,0.074707,65.4586
162.752,0.1542,1924.63,2243.68,0.0756836,65.0262
162.816,0.144776,2091.76,2096.88,0.171387,235.791
162.88,0.11278,2868.94,2287.88,0.207031,242.889
162.944,0.103248,2503.64,2331.98,0.179688,242.175
163.008,0.129881,2541.74,2168.72,0.243652,246.681
163.072,0.162945,2949.69,2352.39,0.21875,261.973
163.136,0.186192,1874.09,2262.11,0.109375,65.2345
163.2,0.180453,2049.62,2213.06,0.104004,65.2392
163.264,0.168599,2543.71,2240.88,0.183105,62.7444
163.328,0.160366,2946.57,2280.2,0.236816,310.227
163.392,0.13706,2737.04,2377.83,0.297363,103.809
163.456,0.146766,3107.1,2332.19,0.289062,206.737
163.52,0.164892,2837.13,1904.45,0.285645,163.211
163.584,0.150906,2712.59,1982.2,0.310547,176.24
163.648,0.130315,3684.68,2214.04,0.411621,352.26
163.712,0.144845,3694.57,2351.68,0.370117,204.95
163.776,0.180066,2916.63,2217.52,0.204102,261.207
163.84,0.1807,2974.18,2101.52,0.241211,263.115
163.904,0.16672,2931.27,2307.63,0.236816,86.7593
163.968,0.158351,2013.99,2099.93,0.178711,197.811
164.032,0.122258,2237.46,1924.61,0.183105,197.699
164.096,0.121009,2044.75,1899.59,0.1875,261.832
164.16,0.148695,2531.86,1773.95,0.211426,262.901
164.224,0.181267,2883.94,2039.03,0.1875,261.906
164.288,0.214267,2462.91,2474.31,0.124512,65.2351
164.352,0.22734,2775.3,2470.27,0.12207,190.814
164.416,0.279697,1979.26,2048.89,0.104492,615.385
164.48,0.306328,1907.78,2013.14,0.0776367,615.385
164.544,0.240677,1348.75,1754.78,0.0776367,615.385
164.608,0.163618,1637.52,1927.01,0.0786133,206.826
164.672,0.127914,2298.89,2308.75,0.106934,207.504
164.736,0.130503,2866.04,2430.71,0.132812,615.385
164.8,0.178456,2392.04,2146.21,0.145996,279.058
164.864,0.235396,1949.84,2267.55,0.104004,213.131
164.928,0.240545,1951.15,2385.16,0.0478516,191.231
164.992,0.198864,1936.02,2063.28,0.0961914,243.089
165.056,0.188836,2368.89,2096.56,0.131348,262
165.12,0.172546,2135.89,2061.13,0.17041,261.673
165.184,0.150136,3084.89,2232.92,0.200195,199.533
165.248,0.181072,2376.8,2290.02,0.112793,232.899
165.312,0.213903,2100.89,2130.61,0.0512695,233.188
165.376,0.18934,2041.91,2239.64,0.0717773,232.759
165.44,0.164262,2530.33,2632.77,0.123047,231.365
165.504,0.167706,3279.4,2622.29,0.166504,141.688
165.568,0.158293,2956.31,2235.06,0.18457,131.063
165.632,0.163174,2904.2,2159.91,0.191895,262.682
165.696,0.172528,2215.1,2210.26,0.166504,262.311
165.76,0.152341,2744.04,2224.17,0.186035,238.476
165.824,0.125436,2668.29,2371.48,0.149902,265.117
165.888,0.14239,1730.63,1935.44,0.0600586,86.1946
165.952,0.159048,1430.74,1749.7,0.0463867,88.4884
166.016,0.152765,1210.01,1619.75,0.0473633,85.7128
166.08,0.122983,1187.71,1600.08,0.0532227,261.999
166.144,0.125377,2771.45,2256.19,0.154785,258.733
166.208,0.144989,3212.66,2221.32,0.229004,211.3
166.272,0.15575,2393.51,2360.94,0.140137,89.1504
166.336,0.141421,1792.18,2215.87,0.0795898,199.52
166.4,0.12098,2674.93,2470.37,0.0805664,97.1728
166.464,0.157808,1524.17,2116.61,0.0620117,193.322
166.528,0.179233,1642.72,1795.25,0.0800781,205.507
166.592,0.213991,1889.24,2184.69,0.081543,207.38
166.656,0.214995,2498.8,2558.55,0.0834961,193.44
166.72,0.170552,1922.24,2128.73,0.129883,207.398
166.784,0.170382,2022.24,2132.75,0.141602,207.544
166.848,0.163779,1715.32,2000.92,0.103027,207.223
166.912,0.16506,1332.81,1772.52,0.0683594,205.014
166.976,0.196408,1758.96,2021.89,0.0581055,196.665
167.04,0.251648,1429.61,1976.34,0.0341797,196.29
167.104,0.280056,1259.61,1776.16,0.03125,196.183
167.168,0.277208,1615.82,2058.67,0.0361328,195.652
167.232,0.236971,2232.5,2517.29,0.0581055,194.925
167.296,0.189139,2274.21,2430.04,0.0761719,195.79
167.36,0.202936,1707.45,2119.19,0.0610352,195.164
167.424,0.200678,1758.52,2100.91,0.0849609,196.188
167.488,0.157369,2843.93,2353.01,0.259277,195.518
167.552,0.123389,4139.32,2400.37,0.382324,98.1861
167.616,0.141981,2559.51,2324.84,0.250977,206.364
167.68,0.162598,2209.65,2079.85,0.130859,208.416
167.744,0.18791,1651.71,1886.27,0.100586,206.921
167.808,0.189882,1402.21,1791.92,0.0805664,198.414
167.872,0.190514,1321.27,1773.9,0.0546875,196.018
167.936,0.194197,1360.73,1667.93,0.0595703,196.726
168,0.191562,1582.89,1782.18,0.0869141,195.706
168.064,0.172173,2207.36,2170.03,0.126465,195.408
168.128,0.168338,2680.21,2348.62,0.135742,96.9824
168.192,0.201546,1618.25,1841.37,0.0864258,196.303
168.256,0.232972,1241.79,1563.93,0.0766602,200.206
168.32,0.237816,1025.21,1405.89,0.074707,207.38
168.384,0.223127,1062.14,1528.97,0.0708008,196.588
168.448,0.216947,1092.92,1632.81,0.0947266,196.119
168.512,0.195858,2965.75,2233.64,0.151367,193.041
168.576,0.180352,2789.48,2492.89,0.140625,194.481
168.64,0.158644,1424.04,1983.04,0.0673828,197.65
168.704,0.135992,1089.76,1635.39,0.0419922,198.688
168.768,0.118802,1089.03,1587.37,0.0566406,214.284
168.832,0.119929,1224.14,1651.13,0.0488281,85.5737
168.896,0.186359,1226.89,1777.98,0.0375977,89.0419
168.96,0.220197,1719.61,2224.82,0.0556641,200.603
169.024,0.194321,2107.24,2463.86,0.0620117,176.255
169.088,0.144247,1495.17,2040.13,0.0683594,65.157
169.152,0.113184,1515.34,1990.74,0.0761719,244.038
169.216,0.133478,808.234,1292.61,0.0581055,236.981
169.28,0.131511,926.286,1371.99,0.0537109,226.21
169.344,0.113941,988.958,1357.58,0.0629883,237.741
169.408,0.109124,1110.02,1426.59,0.0634766,484.657
169.472,0.14911,1261.77,1666.49,0.065918,490.402
169.536,0.22516,1972.79,2331.4,0.0551758,197.914
169.6,0.21729,2221.9,2552.03,0.0415039,190.243
169.664,0.174874,1563.46,2185.03,0.0361328,226.611
169.728,0.163726,1359.61,2116.72,0.03125,234.852
169.792,0.152015,1830.32,2146.77,0.123535,231.362
169.856,0.132049,3076.2,2252.01,0.238281,204.923
169.92,0.0760199,2816.68,2271.17,0.24707,241.224
169.984,0.119843,2481.44,2273.48,0.173828,75.5792
170.048,0.182659,1149.91,1651.14,0.0893555,244.095
170.112,0.191892,1446.46,1840.63,0.0874023,222.517
170.176,0.154153,2795.66,2527.38,0.243652,174.706
170.24,0.127033,4048.5,2490.73,0.333496,175.842
170.304,0.114781,2472.25,2454.42,0.21875,175.895
170.368,0.107911,2304.84,2338.29,0.192871,170.584
170.432,0.134646,2906.2,2270.21,0.222168,205.041
170.496,0.161206,2560.58,2294.11,0.187012,175.649
170.56,0.1701,2479.75,2222.02,0.169434,173.913
170.624,0.157126,2087.9,2119.24,0.162598,86.979
170.688,0.127258,2003.33,2087.53,0.158691,202.739
170.752,0.0807579,2180.7,2188.29,0.166992,207.509
170.816,0.0715069,2079.08,1997.42,0.158203,174.925
170.88,0.169969,2127.66,2040.22,0.120117,241.67
170.944,0.207674,1746.7,2008.96,0.108398,98.1823
171.008,0.159579,2713.58,2266.21,0.21582,196.33
171.072,0.105305,3194.46,2347.24,0.28125,212.937
171.136,0.0818919,2366.75,2104.66,0.202148,197.216
171.2,0.0773217,1927.48,1805.46,0.131348,197.554
171.264,0.138505,2312.2,1926.34,0.133789,285.393
171.328,0.205723,1735.33,2022.13,0.115723,190.882
171.392,0.217165,1868.39,2046.35,0.0839844,208.425
171.456,0.169215,1901.28,2162.36,0.0844727,208.826
171.52,0.138631,2168.69,2280.98,0.119141,208.025
171.584,0.134311,2943.42,2366.24,0.283203,205.724
171.648,0.103496,3826.57,2328.61,0.380859,243.402
171.712,0.21266,2617.75,2509,0.193848,242.756
171.776,0.298826,1542.49,1955.65,0.0351562,230.881
171.84,0.273011,1606.88,2033.08,0.0336914,232.606
171.904,0.19025,1944.23,2206.1,0.0712891,232.884
171.968,0.162646,2570.28,2207.76,0.0932617,238.874
172.032,0.158501,2526.8,2334.54,0.0742188,231.781
172.096,0.160746,1706.22,2109.36,0.0756836,234.893
172.16,0.184863,2492.4,2285.09,0.130371,221.016
172.224,0.222372,2734.41,2500.53,0.112305,86.6798
172.288,0.251431,1782.5,2324.45,0.0390625,256.37
172.352,0.234003,1602.74,1862.32,0.0473633,238.378
172.416,0.199148,1917.49,2151.78,0.065918,231.961
172.48,0.151566,2902.4,2548.55,0.119629,232.761
172.544,0.158042,3070.88,2583.42,0.134277,234.425
172.608,0.23732,1646.44,2245.48,0.0678711,206.433
172.672,0.275308,1332.95,1995.8,0.0395508,206.609
172.736,0.217553,2403.13,2294.78,0.123047,206.181
172.8,0.164339,2663.63,2457.35,0.14209,206.052
172.864,0.187416,1576.73,2000.26,0.0742188,196.553
172.928,0.192035,1147.71,1752.21,0.0610352,195.583
172.992,0.170506,1073.09,1781.49,0.0527344,192.096
173.056,0.14195,1069.95,1750.04,0.0498047,195.589
173.12,0.131535,1352.21,1953.71,0.111816,197.914
173.184,0.137519,3211.55,2089.55,0.227051,122.294
173.248,0.152604,3527.46,2424.91,0.233887,86.5994
173.312,0.15579,2057.64,2418.77,0.138672,215.514
173.376,0.153816,1715.28,1997.71,0.109375,92.1403
173.44,0.142392,2260.3,2271.84,0.109863,87.4093
173.504,0.138571,1786.52,2160.21,0.0668945,87.6238
173.568,0.17529,1831.04,2185.59,0.0664062,87.3564
173.632,0.199495,2411.37,2446.78,0.0961914,190.284
173.696,0.191931,2287.67,2491.01,0.0874023,182.916
173.76,0.198497,2226.76,2160.12,0.0639648,176.03
173.824,0.172409,2871.65,2469.26,0.143555,176.378
173.888,0.134769,2684.43,2646.92,0.244141,193.818
173.952,0.174927,2814.8,2607.43,0.175781,195.768
174.016,0.233645,1655.58,2113.82,0.0717773,198.984
174.08,0.277505,1345.41,1982.66,0.0463867,204.149
174.144,0.302214,918.537,1647.11,0.0361328,205.179
174.208,0.29705,1589.66,2229.55,0.0332031,203.954
174.272,0.249414,1804.94,2343.96,0.0473633,198.463
174.336,0.22305,1592.4,2144.27,0.0556641,216.762
174.4,0.208386,3156.5,2670.96,0.0800781,116.98
174.464,0.18489,2593.89,2597.26,0.12207,115.137
174.528,0.193,2489.72,2338.06,0.122559,195.76
174.592,0.200359,1878.88,2115.54,0.0810547,196.167
174.656,0.210242,1510.63,2036.94,0.0444336,116.869
174.72,0.192814,2342.43,2336.95,0.0649414,116.344
174.784,0.187461,2011.24,2369.99,0.0795898,203.851
174.848,0.212882,1515.98,2051.8,0.0581055,205.571
174.912,0.214128,1610.42,2094.86,0.0600586,207.063
174.976,0.180383,1873.02,2212.62,0.0859375,207.162
175.04,0.161179,1550.37,2002.09,0.143555,208.034
175.104,0.15242,2879.49,2292.14,0.16748,207.057
175.168,0.129138,1967.26,2231.86,0.100098,88.2711
175.232,0.134239,1122.08,1737.39,0.0419922,235.533
175.296,0.145806,882.309,1489.71,0.0454102,86.8142
175.36,0.174801,1762.71,2225.16,0.0800781,87.9054
175.424,0.193047,2279.81,2505.95,0.0878906,241.288
175.488,0.19508,2538.56,2267.71,0.112793,260.251
175.552,0.20349,2685.32,2263.92,0.112793,269.652
175.616,0.188433,1633.51,2037.38,0.0576172,87.5996
175.68,0.149634,1094.59,1556.84,0.0517578,217.098
175.744,0.129539,1034.56,1505.15,0.0629883,88.3832
175.808,0.120124,1062.11,1499.55,0.0600586,91.5612
175.872,0.124387,1065.9,1458.1,0.0551758,88.4818
175.936,0.187695,1715.45,2214.47,0.0571289,197.116
176,0.197423,2339.8,2618.86,0.0620117,178.144
176.064,0.151994,1434,2102.63,0.0761719,172.455
176.128,0.15484,3294.25,2659.33,0.158691,133.792
176.192,0.157787,3674.03,2751.08,0.233398,87.3825
176.256,0.189805,2803.75,2736.86,0.158691,227.337
176.32,0.264603,1669.18,2219.57,0.0600586,206.37
176.384,0.285743,1455.88,2079.61,0.0390625,219.011
176.448,0.27264,1220.57,1917.42,0.0371094,217.188
176.512,0.289375,1314.14,1965.48,0.0341797,213.281
176.576,0.265849,1746.08,2271.65,0.0463867,209.892
176.64,0.21968,1241.18,1966.75,0.0498047,213.659
176.704,0.211049,1934.87,2402.8,0.0708008,215.839
176.768,0.191797,2630.9,2707.62,0.13623,205.307
176.832,0.176814,2617.79,2290.32,0.165527,198.72
176.896,0.165147,2289.97,2186.01,0.141113,193.889
176.96,0.188307,1962.31,2226.35,0.0805664,195.015
177.024,0.21124,1361.93,1855.27,0.0463867,201.081
177.088,0.2258,1192.49,1699.53,0.0551758,192.744
177.152,0.232027,1169.97,1665.58,0.0595703,209.013
177.216,0.238293,976.167,1527.07,0.0546875,68.6142
177.28,0.26259,986.041,1555.77,0.0356445,65.2463
177.344,0.270509,880.458,1465.2,0.0322266,196.651
177.408,0.213753,2112.43,2140.83,0.108398,197.529
177.472,0.162551,2415.87,2331.43,0.123535,87.0998
177.536,0.191489,1314.71,1921.28,0.0537109,67.2337
177.6,0.202539,880.524,1491.55,0.0361328,253.307
177.664,0.204948,1339.01,1957.06,0.0473633,65.3357
177.728,0.170034,2096.58,2393.13,0.0898438,235.92
177.792,0.127317,2807.52,2528.42,0.183594,247.497
177.856,0.127062,2988.22,2039.22,0.246582,489.348
177.92,0.160347,2622.94,2300.94,0.157227,241.357
177.984,0.15013,960.949,1516.09,0.0620117,232.385
178.048,0.117063,1080.92,1485.21,0.0600586,229.691
178.112,0.121826,1184.63,1498.32,0.0732422,237.148
178.176,0.119357,1147.22,1474.45,0.0756836,244.526
178.24,0.167667,1394.95,1858.85,0.0693359,161.775
178.304,0.197663,2062.86,2326.86,0.0683594,188.485
178.368,0.162113,1735.73,2267.93,0.0878906,172.472
178.432,0.125263,3631.21,2522.54,0.286133,165.193
178.496,0.137908,4507.44,2340.58,0.45459,165.21
178.56,0.154778,3346.51,2764.81,0.297852,202.917
178.624,0.196325,2386.64,2441.53,0.111328,194.084
178.688,0.242503,1777.25,2192.26,0.0498047,197.031
178.752,0.232568,1732.26,2170.7,0.0385742,199.222
178.816,0.227041,1442.1,1973.55,0.0458984,200.4
178.88,0.227219,1907.63,2343.49,0.0595703,200.873
178.944,0.209855,1966.29,2299.24,0.0585938,196.231
179.008,0.209192,1504.33,2092.98,0.0463867,211.41
179.072,0.187351,2305.8,2505.57,0.118652,59.9251
179.136,0.180029,2865.92,2559.58,0.165527,195.004
179.2,0.20324,2423.5,2298.66,0.131836,196.162
179.264,0.19245,2137.14,2304.11,0.0927734,194.164
179.328,0.186872,1700.19,2195.43,0.0498047,59.9251
179.392,0.21562,995.823,1620.29,0.0322266,59.9251
179.456,0.236208,1589.58,1972.03,0.0439453,198.915
179.52,0.232764,2003.5,2259.99,0.0541992,204.245
179.584,0.184001,2152.77,2299.91,0.0629883,208.085
179.648,0.151563,2096.52,2275.38,0.0610352,211.009
179.712,0.158911,1949.76,2089.73,0.117188,212.103
179.776,0.166955,2609.64,2205.7,0.141602,205.751
179.84,0.194589,1583.5,2111.66,0.0737305,87.0685
179.904,0.19663,1456.16,1671.17,0.0917969,231.752
179.968,0.176501,2215.61,1884.83,0.1875,89.5485
180.032,0.175034,2211.64,1884.9,0.163574,261.532
180.096,0.157168,1662.44,1827.42,0.0932617,258.868
180.16,0.143186,2877.84,2091.68,0.200195,87.3954
180.224,0.169192,3150.69,2103.82,0.294434,262.102
180.288,0.169035,2560.46,2275.65,0.242188,261.91
180.352,0.152848,2670.37,2387.08,0.152344,235.744
180.416,0.171269,2489.57,2391.52,0.0961914,87.2381
180.48,0.171963,2333.01,2140.61,0.126465,261.584
180.544,0.187877,2496.97,2293.76,0.115234,86.9695
180.608,0.209803,1873.64,2165.37,0.105957,236.73
180.672,0.178983,2559.59,2266.82,0.205566,181.355
180.736,0.139181,2303.32,2006.99,0.227051,86.8989
180.8,0.126849,1946.58,1960.56,0.15332,130.191
180.864,0.145104,1401.48,1796.87,0.110352,85.4
180.928,0.152821,2926.84,2612.14,0.126465,208.189
180.992,0.186736,3073.62,2673.08,0.100098,231.972
181.056,0.201475,2016.81,2252.25,0.0742188,116.187
181.12,0.207412,2352.71,2210.23,0.0732422,231.174
181.184,0.245066,2010.03,2293.87,0.0708008,230.097
181.248,0.227308,2181.91,2289.37,0.0986328,183.404
181.312,0.180593,1743.35,2008.46,0.0883789,231.031
181.376,0.18821,2147.87,2167.38,0.074707,234.174
181.44,0.189257,1900.13,2310.95,0.105469,231.018
181.504,0.176545,2472.38,2092.88,0.143555,206.034
181.568,0.188383,2453.76,2246.41,0.130371,232.632
181.632,0.186005,2309.58,2042.28,0.136719,232.35
181.696,0.187469,2176.11,2241.7,0.118164,232.455
181.76,0.186206,2418.84,2408.4,0.11084,231.611
181.824,0.196907,2258.87,2355.48,0.130371,234.185
181.888,0.200599,1890.05,2062.61,0.137207,273.361
181.952,0.17428,2425.93,2130.19,0.180664,276.484
182.016,0.157697,2314.81,2166.28,0.184082,276.654
182.08,0.144512,2459.88,2057.77,0.200195,211.542
182.144,0.144589,2819.88,2143.63,0.240234,86.7676
182.208,0.156198,2915.11,2270.94,0.205078,86.9215
182.272,0.16816,3476.58,2565.99,0.20166,86.9139
182.336,0.152898,4267.53,2554.4,0.329102,86.9823
182.4,0.141771,4444.31,2464.88,0.365234,85.9946
182.464,0.152421,4255.74,2456.86,0.305664,87.0335
182.528,0.150188,3446.78,2228.81,0.275879,266.668
182.592,0.152252,3260.71,2536.65,0.19873,87.993
182.656,0.132086,1848,2261.83,0.128906,236.342
182.72,0.0958198,2179.38,2193.18,0.12793,90.4109
182.784,0.0919173,2358.34,2193.29,0.116211,266.917
182.848,0.098233,1885.78,2100.26,0.0864258,89.5694
182.912,0.171466,1356.71,1892.27,0.0737305,90.0213
182.976,0.201002,1533.25,2042.26,0.0917969,211.826
183.04,0.234465,1888.49,1976.57,0.0795898,258.373
183.104,0.286026,1476.46,1921.59,0.0390625,260.031
183.168,0.267248,1267.68,1798.9,0.0351562,260.478
183.232,0.216572,962.334,1530,0.0361328,242.274
183.296,0.230894,953.336,1491.84,0.0327148,248.21
183.36,0.244499,850.399,1405.93,0.0385742,241.394
183.424,0.209258,1172.45,1680.91,0.0493164,249.427
183.488,0.220829,1389.52,1844.91,0.0439453,255.108
183.552,0.236023,2088.41,2332.54,0.0478516,202.411
183.616,0.23279,1877.08,2233.2,0.0512695,222.405
183.68,0.260095,1610.77,2081.38,0.0375977,230.264
183.744,0.295408,1416.05,2006.46,0.0351562,232.542
183.808,0.254468,1813.6,2017.47,0.0917969,231.265
183.872,0.186071,2547.6,2240.79,0.137695,248.739
183.936,0.203863,2513.83,2307.58,0.110352,276.048
184,0.202932,2435.24,2315.09,0.0834961,276.578
184.064,0.187929,2691.54,2367.69,0.123535,276.861
184.128,0.188315,2800.36,2469.55,0.147949,138.273
184.192,0.18259,2408.66,2401.94,0.0908203,131.278
184.256,0.165764,2118.19,2227.54,0.0688477,129.659
184.32,0.141554,2047.65,2081.6,0.0795898,251.614
184.384,0.150124,1838.44,2026,0.129883,231.648
184.448,0.187056,2510.93,2239.88,0.12793,220.218
184.512,0.20197,1569.8,1987.49,0.0605469,87.6507
184.576,0.183145,1072.94,1557.81,0.0419922,87.228
184.64,0.188847,984.433,1434.9,0.0390625,86.6574
184.704,0.192957,1085.94,1450.87,0.0693359,87.3329
184.768,0.167799,1864.32,2018.02,0.10791,204.051
184.832,0.161585,2823.86,2159.37,0.199219,87.3098
184.896,0.151702,2982.91,2284.99,0.201172,86.0515
184.96,0.153173,1488.37,1951.67,0.0786133,86.9412
185.024,0.156949,1212.9,1632.78,0.0415039,65.9835
185.088,0.135948,1196.94,1539.21,0.0654297,257.855
185.152,0.110948,1281.57,1532.47,0.0654297,87.571
185.216,0.146981,2646.34,2308.93,0.128906,87.4398
185.28,0.178562,2811.42,2444.12,0.1875,202.552
185.344,0.171794,2492.11,2273.13,0.15918,87.4657
185.408,0.175572,2319.84,2149.57,0.124023,87.979
185.472,0.166369,2387.2,2200.81,0.0791016,86.9382
185.536,0.157102,1460.6,1861.22,0.0581055,87.4833
185.6,0.167029,1385.2,1711.99,0.0546875,201.325
185.664,0.211592,1107.22,1501.49,0.0439453,235.255
185.728,0.237233,931.855,1364.67,0.0292969,238.216
185.792,0.214187,2470.36,2218.29,0.121582,237.555
185.856,0.210829,2759.17,2371.27,0.154785,222.337
185.92,0.212041,2315.68,2361.89,0.0864258,222.216
185.984,0.197537,1767.32,2035.93,0.0761719,229.846
186.048,0.183921,1920.18,2156.74,0.0595703,222.586
186.112,0.182059,1619.3,1967.23,0.0996094,64.3162
186.176,0.160545,2786.74,2102.16,0.175781,202.26
186.24,0.144059,2333.69,2235.26,0.132324,63.9201
186.304,0.161138,1370.57,1765.63,0.0634766,65.6026
186.368,0.149528,1294.33,1642.42,0.0678711,65.4458
186.432,0.145288,1429.13,1708.84,0.0996094,230.294
186.496,0.157824,2044.89,1978.09,0.145996,129.954
186.56,0.181905,2090.57,1998.86,0.10498,65.5284
186.624,0.191301,1677.64,1972.49,0.0478516,65.3958
186.688,0.168465,1996.63,2108.53,0.129395,65.4378
186.752,0.153024,2696.93,2075.29,0.255371,66.7325
186.816,0.131579,3031.74,2100.84,0.327637,117.709
186.88,0.125948,2897.42,2008.79,0.324219,69.5916
186.944,0.156275,2678.94,1821.55,0.292969,495.497
